"cod_provincia","provincia","cod_ncm_6d","ncm_6d","seccion","fob_mundial","complejidad_producto","distancia","potencialidad","ranking_est_conservadora","ranking_est_equilibrada","ranking_est_desafiante"
86,"Santiago del Estero","440810","Hojas p/chapado y contrachapado de coniferas","Agro, Alimentos y Bebidas",795758.2,-0.7095,0.9898,-0.181,0,0,0
86,"Santiago del Estero","440831","Hojas p/chapado y contrachapado de Dark y Light Red Meranti y Meranti Bakau,espesor <= 6mm., obtenidas por cortado de madera estratificada","Agro, Alimentos y Bebidas",45808.25,-1.3834,0.9909,-0.1493,0,0,0
86,"Santiago del Estero","440839","Hojas p/chapado y contrachapado de Cedro,espesor <=6mm","Agro, Alimentos y Bebidas",858582.4,-2.5776,0.9898,-0.368,0,0,0
86,"Santiago del Estero","440890","Hojas p/chapado o contrachapado de maderas estratificadas","Agro, Alimentos y Bebidas",3084805,-0.511,0.9908,-0.1518,0,0,0
86,"Santiago del Estero","440910","Maderas de coníferas perfiladas","Agro, Alimentos y Bebidas",3435038,0.1878,0.9898,0.0222,0,0,0
86,"Santiago del Estero","440921","Maderas de bambú perfiladas longitudinalmente en una o varias caras","Agro, Alimentos y Bebidas",74522.99,-0.5252,0.9939,-0.0465,0,0,0
86,"Santiago del Estero","440922","Maderas tropicales perfiladas longitudinalmente en una o varias caras","Agro, Alimentos y Bebidas",1189684,-3.2384,0.9858,-0.2816,0,0,0
86,"Santiago del Estero","440929","Maderas perfiladas longitudinalmente en una o varias caras,excluidas de coníferas y de bambú","Agro, Alimentos y Bebidas",2012296,-0.6631,0.9886,-0.1714,0,0,0
86,"Santiago del Estero","441011","Tableros de partículas en bruto o solo lijados","Agro, Alimentos y Bebidas",7127410,0.1934,0.9916,-0.0564,0,0,0
86,"Santiago del Estero","441012","Tableros de madera llamados """"oriented strand board"""" en bruto o simplemente lijados","Agro, Alimentos y Bebidas",6544735,0.8126,0.9923,0.1466,0,0,0
86,"Santiago del Estero","441019","Tableros de madera llamados """"waferboard"""" en bruto o simplemente lijados","Agro, Alimentos y Bebidas",437516.6,-0.7383,0.9926,-0.1174,0,0,0
86,"Santiago del Estero","441090","Tableros de partículas y similares de materias leñosas excluida madera","Agro, Alimentos y Bebidas",295546.9,-0.6369,0.9918,-0.2415,0,0,0
86,"Santiago del Estero","441112","Tablero de fibra densidad media <= 5mm","Agro, Alimentos y Bebidas",1499677,0.1389,0.991,-0.1495,0,0,0
86,"Santiago del Estero","441113","Tablero de fibra densidad media > 5mm y <= 9mm","Agro, Alimentos y Bebidas",2468389,0.4713,0.9914,0.0525,0,0,0
86,"Santiago del Estero","441114","Tablero de fibra densidad media > 9mm","Agro, Alimentos y Bebidas",5542392,-0.5434,0.9877,-0.191,0,0,0
86,"Santiago del Estero","441192","Tablero de fibra densidad > 0,8g/cm3","Agro, Alimentos y Bebidas",2597852,-0.0453,0.9895,-0.084,0,0,0
86,"Santiago del Estero","441193","Tablero de fibra de madera,densidad >0,5 y<=0,8 g/cm3.s/trabajo mecánico ni recubrimiento de superficie","Agro, Alimentos y Bebidas",367192,-0.1673,0.9909,-0.1965,0,0,0
86,"Santiago del Estero","441194","Tablero de fibra de madera,densidad <= a 0,5g/cm3.s/trabajo mecánico ni recubrimiento de superficie","Agro, Alimentos y Bebidas",527449,0.4438,0.9919,0.1216,0,0,0
86,"Santiago del Estero","441210","Madera contrachapada,chapada o estratificada de bambú","Agro, Alimentos y Bebidas",137797,-0.5278,0.9933,-0.188,0,0,0
86,"Santiago del Estero","441231","Madera contrachapada c/por lo menos una hoja externa de madera tropical,c/espesor unitario <= 6mm.","Agro, Alimentos y Bebidas",3719133,-2.5814,0.9918,-0.3128,0,0,0
86,"Santiago del Estero","441233","Las demás, que tengan, por lo menos, una hoja externa de madera distinta de la de coníferas, de las especies: aliso (Alnus spp.), fresno (Fraxinus spp.), haya (Fagus spp.),etc.","Agro, Alimentos y Bebidas",8066190,-0.6041,0.9914,-0.2251,0,0,0
86,"Santiago del Estero","441234","Las demás, que tengan, por lo menos, una hoja externa de madera distinta de la de coníferas, no especificadas en la subpartida 4412.33","Agro, Alimentos y Bebidas",369734.8,-0.8356,0.9923,-0.2108,0,0,0
86,"Santiago del Estero","441239","Maderas contrachapadas,c/hojas de madera ncop.c/espesor unitario <=6mm.","Agro, Alimentos y Bebidas",3749372,-1.2386,0.9879,-0.2569,0,0,0
86,"Santiago del Estero","441294","Tableros denominados «blockboard», «laminboard»y «battenboard»","Agro, Alimentos y Bebidas",1268040,0.0898,0.9917,0.0193,0,0,0
86,"Santiago del Estero","441299","Madera chapada o estratificada c/por lo menos una hoja de madera,ncop.","Agro, Alimentos y Bebidas",2655390,-0.5643,0.9909,-0.1709,0,0,0
86,"Santiago del Estero","441300","Madera densificada en bloques,tablas,tiras o perfiles","Agro, Alimentos y Bebidas",550405.6,-0.2418,0.993,-0.0787,0,0,0
86,"Santiago del Estero","441400","Marcos de madera p/cuadros,fotografías,espejos o similares","Agro, Alimentos y Bebidas",1008213,-0.1163,0.9942,0.0039,0,0,0
86,"Santiago del Estero","441510","Cajones,cajas,jaulas,tambores y envases similares,carretes p/cables,de madera","Agro, Alimentos y Bebidas",1109959,0.2451,0.9915,-0.058,0,0,0
86,"Santiago del Estero","441520","Paletas,paletas caja y otras plataformas p/carga,collarines p/paletas,de madera","Agro, Alimentos y Bebidas",4283179,0.3653,0.9924,0.005,0,0,0
86,"Santiago del Estero","441600","Barriles,cubas,otras manufacturas de tonelería y sus partes,de encina,roble y otros belloteros","Agro, Alimentos y Bebidas",967550.5,0.2022,0.9907,0.0519,0,0,0
86,"Santiago del Estero","441700","Herramientas y mangos de madera, hormas, ensanchadores y tensores para el calzado","Agro, Alimentos y Bebidas",503786.8,-0.2934,0.9926,-0.2145,0,0,0
86,"Santiago del Estero","441810","Ventanas,contra-ventanas,y sus marcos y contramarcos,de madera","Agro, Alimentos y Bebidas",2314049,0.4589,0.9924,0.0849,0,0,0
86,"Santiago del Estero","441820","Puertas y sus marcos,contramarcos y umbrales de madera","Agro, Alimentos y Bebidas",4676540,-0.2349,0.9906,-0.1899,0,0,0
86,"Santiago del Estero","441840","Encofrados p/hormigón,de madera","Agro, Alimentos y Bebidas",444048.6,0.489,0.9934,0.0455,0,0,0
86,"Santiago del Estero","441850","Tablillas p/cubierta de tejados o fachadas,de madera","Agro, Alimentos y Bebidas",322993.3,-0.1756,0.9868,0.0797,28,25,23
86,"Santiago del Estero","441860","Postes y vigas de madera","Agro, Alimentos y Bebidas",510560,0.7576,0.991,0.0759,0,0,0
86,"Santiago del Estero","441873","Tableros ensamblados para revestimiento de suelo de bambú o que tengan por lo menos la capa superior de bambú","Agro, Alimentos y Bebidas",72150.56,-0.2455,0.9937,-0.0171,0,0,0
86,"Santiago del Estero","441874","Tableros ensamblados para revestimiento de suelo excepto los de bambú , para suelos en mosaico","Agro, Alimentos y Bebidas",52993.78,-0.4364,0.9915,-0.0838,0,0,0
86,"Santiago del Estero","441875","Tableros ensamblados p/revestimiento de suelos ncop., multicapas","Agro, Alimentos y Bebidas",2827356,0.05,0.9925,-0.088,0,0,0
86,"Santiago del Estero","441879","Tableros ensamblados p/revestimiento de suelos ncop.,de madera","Agro, Alimentos y Bebidas",493933.8,-0.5296,0.9908,-0.2372,0,0,0
86,"Santiago del Estero","441891","Obras y piezas de carpintería para construcciones, de bambú, ncop.","Agro, Alimentos y Bebidas",284989,0.673,0.9927,0.0911,0,0,0
86,"Santiago del Estero","441899","Obras y piezas de carpintería para construcciones ncop.","Agro, Alimentos y Bebidas",7397380,0.2768,0.9908,-0.0519,0,0,0
86,"Santiago del Estero","441911","Tablas para pan, tablas para cortar y artículos similares, de bambú","Agro, Alimentos y Bebidas",282149.3,-0.1945,0.9945,-0.054,0,0,0
86,"Santiago del Estero","441912","Palillos, de bambú","Agro, Alimentos y Bebidas",299410.4,0.529,0.9993,0.0424,0,0,0
86,"Santiago del Estero","441919","Artículos de mesa o de cocina, de bambú, ncop.","Agro, Alimentos y Bebidas",436509.1,-0.2658,0.9975,-0.0237,0,0,0
86,"Santiago del Estero","441990","Artículos de mesa o de cocina ncop.","Agro, Alimentos y Bebidas",1420707,-0.7461,0.9919,-0.2778,0,0,0
86,"Santiago del Estero","442010","Estatuillas y otros objetos de adorno,de madera","Agro, Alimentos y Bebidas",1336253,-0.8405,0.9958,-0.178,0,0,0
86,"Santiago del Estero","442090","Marquetería,cofres,estuches p/joyería,artículos de mobiliario de madera,excluidos objetos de adorno","Agro, Alimentos y Bebidas",1246259,-0.6454,0.9929,-0.2994,0,0,0
86,"Santiago del Estero","442110","Perchas p/prendas de vestir,de madera","Agro, Alimentos y Bebidas",344250,0.2294,0.9934,0.0489,0,0,0
86,"Santiago del Estero","442191","Manufacturas de madera de bambú, ncop.","Agro, Alimentos y Bebidas",841699.6,-0.2773,0.993,-0.0685,0,0,0
86,"Santiago del Estero","442199","Manufacturas de madera ncop.","Agro, Alimentos y Bebidas",7816352,-0.3782,0.992,-0.112,0,0,0
86,"Santiago del Estero","450110","Corcho natural en bruto o simplemente preparado","Agro, Alimentos y Bebidas",77386,-0.6844,0.9957,-0.0107,0,0,0
86,"Santiago del Estero","450190","Desperdicios de corcho,corcho triturado,granulado o pulverizado","Agro, Alimentos y Bebidas",184481.7,-1.1142,0.9955,-0.077,0,0,0
86,"Santiago del Estero","450200","Corcho natural,descortezado o simplemente escuadrado,bloques,placas,hojas o tiras","Agro, Alimentos y Bebidas",34473.99,-0.105,0.994,-0.0265,0,0,0
86,"Santiago del Estero","450310","Tapones de corcho natural","Agro, Alimentos y Bebidas",659029.2,-0.7741,0.9951,-0.022,0,0,0
86,"Santiago del Estero","450390","Manufacturas de corcho natural excluido tapones","Agro, Alimentos y Bebidas",81678.72,-0.9931,0.9932,-0.2295,0,0,0
86,"Santiago del Estero","450410","Bloques,placas,hojas,tiras,baldosas,cilindros macizos de corcho aglomerado","Agro, Alimentos y Bebidas",905796.3,-0.1992,0.9949,-0.011,0,0,0
86,"Santiago del Estero","450490","Manufacturas de corcho aglomerado,ncop.","Agro, Alimentos y Bebidas",208979.6,0.0275,0.9938,-0.0229,0,0,0
86,"Santiago del Estero","460121","Esterillas,esteras y cañizos de bambú","Agro, Alimentos y Bebidas",100987.9,-1.6728,0.9936,-0.3355,0,0,0
86,"Santiago del Estero","460122","Esterillas,esteras y cañizos de roten(ratán)","Agro, Alimentos y Bebidas",11805.22,-0.651,0.9947,-0.2449,0,0,0
86,"Santiago del Estero","460129","Esterillas,esteras y cañizos de materias vegetales excluido bambú y roten","Agro, Alimentos y Bebidas",210686.4,-1.2256,0.9932,-0.2853,0,0,0
86,"Santiago del Estero","460192","Artículos de bambú trenzado excluido esterillas,esteras y cañizos","Agro, Alimentos y Bebidas",38833.78,-0.8434,0.9966,-0.115,0,0,0
86,"Santiago del Estero","460193","Artículos de roten trenzado excluido esterillas,esteras y cañizos","Agro, Alimentos y Bebidas",9794.26,-0.6959,0.9956,-0.1341,0,0,0
86,"Santiago del Estero","460194","Artículos de materias vegetales trenzables excluido bambú y roten","Agro, Alimentos y Bebidas",60034.65,-0.9163,0.9939,-0.2888,0,0,0
86,"Santiago del Estero","460199","Artículos de materias trenzables excluido vegetales,ncop.","Agro, Alimentos y Bebidas",143345.4,-1.6014,0.9911,-0.3496,0,0,0
86,"Santiago del Estero","460211","Artículos de cestería de bambú","Agro, Alimentos y Bebidas",263102.2,-2.3692,0.995,-0.2625,0,0,0
86,"Santiago del Estero","460212","Artículos de cestería de roten(ratán)","Agro, Alimentos y Bebidas",251846.1,-2.444,0.9948,-0.3162,0,0,0
86,"Santiago del Estero","460219","Artículos de cestería excluido de bambú y de roten(ratán)","Agro, Alimentos y Bebidas",1376445,-1.773,0.9925,-0.3584,0,0,0
86,"Santiago del Estero","460290","Artículos de cestería excluido de materias vegetales","Agro, Alimentos y Bebidas",773927.5,-1.6572,0.9927,-0.3662,0,0,0
86,"Santiago del Estero","470100","Pasta mecánica de madera","Agro, Alimentos y Bebidas",326824.4,0.6932,0.9909,0.1972,0,0,0
86,"Santiago del Estero","470200","Pasta química de madera p/disolver","Agro, Alimentos y Bebidas",5902598,0.1855,0.9917,0.0225,0,0,0
86,"Santiago del Estero","470311","Pasta química de madera de coníferas a la sosa o sulfato,cruda","Agro, Alimentos y Bebidas",1899707,1.0947,0.9927,0.3087,0,0,0
86,"Santiago del Estero","470319","Pasta química de madera a la sosa o sulfato,cruda excluida de coníferas","Agro, Alimentos y Bebidas",60233.81,-0.4559,0.9942,-0.0971,0,0,0
86,"Santiago del Estero","470321","Pasta química de madera de conífera a la sosa o sulfato,blanqueada o semiblanqueada","Agro, Alimentos y Bebidas",16775852,0.4862,0.9873,0.1161,26,17,14
86,"Santiago del Estero","470329","Pasta química de madera excluida de coníferas,a la sosa o sulfato,blanqueada o semiblanqueada","Agro, Alimentos y Bebidas",16017824,-0.2744,0.9907,-0.1014,0,0,0
86,"Santiago del Estero","470411","Pasta química de madera de coníferas,al sulfito,cruda","Agro, Alimentos y Bebidas",26308.97,1.0301,0.9937,0.2018,0,0,0
86,"Santiago del Estero","470419","Pasta química de madera,excluida de coníferas,al sulfito,cruda","Agro, Alimentos y Bebidas",706.55,1.1517,0.9949,0.3519,0,0,0
86,"Santiago del Estero","470421","Pasta química de madera de coníferas,al sulfito,blanqueada o semiblanqueada","Agro, Alimentos y Bebidas",304785.5,1.3986,0.993,0.27,0,0,0
86,"Santiago del Estero","470429","Pasta química de madera excluida de coníferas,al sulfito,blanqueada o semiblanqueada","Agro, Alimentos y Bebidas",208778.3,0.3163,0.9933,0.1259,0,0,0
86,"Santiago del Estero","470500","Pasta semiquímica de madera","Agro, Alimentos y Bebidas",1848294,0.2931,0.9913,0.0042,0,0,0
86,"Santiago del Estero","470610","Pasta de línter de algodón","Agro, Alimentos y Bebidas",283998.4,0.3718,0.9944,0.147,0,0,0
86,"Santiago del Estero","470620","Pasta de fibras obtenidas de papel o cartón reciclados","Agro, Alimentos y Bebidas",1386447,-0.5238,0.9914,-0.0974,0,0,0
86,"Santiago del Estero","470630","Pastas de bambú","Agro, Alimentos y Bebidas",20826.52,0.5291,0.9962,0.1662,0,0,0
86,"Santiago del Estero","470691","Pastas mecánicas de materias fibrosas celulósicas ncop.","Agro, Alimentos y Bebidas",36099.8,0.7675,0.9958,0.1989,0,0,0
86,"Santiago del Estero","470692","Pastas químicas de materias fibrosas celulósicas ncop.","Agro, Alimentos y Bebidas",251572,-0.5282,0.9897,-0.0246,0,0,0
86,"Santiago del Estero","470693","Pastas semiquímica de materias fibrosas celulósicas ncop.","Agro, Alimentos y Bebidas",234596.8,0.0889,0.9949,0.0472,0,0,0
86,"Santiago del Estero","470710","Desperdicios de papel o cartón Kraft crudos,papel o cartón corrugados p/reciclar","Agro, Alimentos y Bebidas",5386901,-0.1145,0.9909,-0.1139,0,0,0
86,"Santiago del Estero","470720","Desperdicios de papel,cartón de pasta química blanqueada s/colorear en la masa p/reciclar","Agro, Alimentos y Bebidas",1003327,0.1191,0.9921,0.0029,0,0,0
86,"Santiago del Estero","470730","Desperdicios de papel o cartón de pasta mecánica p/reciclar","Agro, Alimentos y Bebidas",1337617,0.5062,0.9918,0.0197,0,0,0
86,"Santiago del Estero","470790","Desperdicios de papel o cartón,ncop.p/reciclar","Agro, Alimentos y Bebidas",2670955,-0.6739,0.9902,-0.213,0,0,0
86,"Santiago del Estero","480100","Papel prensa en hojas, en las que ningún lado sea superior a 360 mm, medidos sin plegar","Agro, Alimentos y Bebidas",3480966,1.364,0.9956,0.3152,0,0,0
86,"Santiago del Estero","480210","Papel y cartón hechos a mano(hoja a hoja)","Agro, Alimentos y Bebidas",125267.4,0.2749,0.9937,-0.0056,0,0,0
86,"Santiago del Estero","480220","Pape y cartón soportes p/papel y cartón foto/termo/o electrosensible,en tiras o bobinas de anchura >= a 15 cm.o en hojas cuyos lados sean <= a 360 mm.medidos s/plegar","Agro, Alimentos y Bebidas",144842.1,0.3808,0.9946,0.0759,0,0,0
86,"Santiago del Estero","480240","Papel soporte p/papeles de decorar paredes,en tiras o bobinas de anchura <= a 15 cm.","Agro, Alimentos y Bebidas",130785.4,0.8765,0.9953,0.2162,0,0,0
86,"Santiago del Estero","480254","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso <= al 10%,de peso < a 40 g/m2.,en tiras o bobinas de anchura <= a 15 cm. o en hojas cuyos lados sean <= a 360 mm.medidos s/plegar","Agro, Alimentos y Bebidas",299461.8,0.6725,0.9943,0.1448,0,0,0
86,"Santiago del Estero","480255","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/cont. total de estas fibras en peso <= al 10%,de anchura <= a 15 cm.,de peso >= a 40 g/m2.y <= a 150 g/cm2.,en bobinas","Agro, Alimentos y Bebidas",4290907,0.409,0.9933,0.0161,0,0,0
86,"Santiago del Estero","480256","Papel y cartón <10% fibras mecánicas","Agro, Alimentos y Bebidas",4972257,0.3461,0.9908,-0.0113,0,0,0
86,"Santiago del Estero","480257","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso <= al 10%,de peso >= a 40 g/m2.y <= a 150 g/cm2., ncop.","Agro, Alimentos y Bebidas",2729971,0.2799,0.9935,0.0223,0,0,0
86,"Santiago del Estero","480258","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso <= al 10%,de peso > a 150 g/cm2.,en tiras o bobinas de anchura <= a 15 cm. o en hojas cuyos lados sean <= a 360 mm.medidos s/plegar","Agro, Alimentos y Bebidas",924544.9,0.5968,0.9944,0.1616,0,0,0
86,"Santiago del Estero","480261","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso > al 10%,en bobinas,de anchura <= a 15 cm.","Agro, Alimentos y Bebidas",3128263,1.5208,0.9967,0.384,0,0,0
86,"Santiago del Estero","480262","Papel y cartón >10% fibras mecánicas","Agro, Alimentos y Bebidas",285397,-0.3203,0.9941,-0.063,0,0,0
86,"Santiago del Estero","480269","Papel y cartón s/fibras o c/fibras obtenidas mecánicamente c/contenido total de estas fibras en peso > al 10%","Agro, Alimentos y Bebidas",340090.8,0.2626,0.994,-0.0333,0,0,0
86,"Santiago del Estero","480300","Guata de celulosa y napa de fibras de celulosa en bobinas u hojas","Agro, Alimentos y Bebidas",4240671,-0.5181,0.9914,-0.2458,0,0,0
86,"Santiago del Estero","480411","Papel y cartón Kraft crudo,p/cubiertas","Agro, Alimentos y Bebidas",5334759,-0.0675,0.9883,-0.0077,97,0,0
86,"Santiago del Estero","480419","Papel y cartón Kraft","Agro, Alimentos y Bebidas",2105723,0.2877,0.9905,0.0648,0,0,0
86,"Santiago del Estero","480421","Papel Kraft,crudo, p/bolsas","Agro, Alimentos y Bebidas",2272169,0.4198,0.9919,0.1068,0,0,0
86,"Santiago del Estero","480429","Papel Kraft,excluido crudo,p/bolsas","Agro, Alimentos y Bebidas",711516.9,0.5886,0.9938,0.1219,0,0,0
86,"Santiago del Estero","480431","Papel y cartón Kraft,crudo,gramaje <= a 150g/m2.,de rigidez eléctrica >= a 600 V(Norma ASTM D 202)","Agro, Alimentos y Bebidas",1727727,0.333,0.9907,0.016,0,0,0
